"編號",附議時間,居住縣市,鄉鎮市區,附議人匿稱,附議原因
No.1,2017-11-15 00:03:28,新北市,新店區,文少爺,
No.2,2017-11-15 00:12:16,桃園市,桃園區,蟹老闆,
No.3,2017-11-15 00:13:38,臺南市,官田區,キョ,
No.4,2017-11-15 00:17:50,桃園市,中壢區,WEITE,就是要支持阿，過時的法規根本不實用，肯定要跟上與世界接軌，讓升級安全及外觀的車子都能在不引響安全考量來合法的變更，帶動整個車用運動產業的經濟，就是支持肯定合法的更改法規，就是支持肯定合法的更改法規，就是支持肯定合法的更改法規，很重要所以要說N次。
No.5,2017-11-15 00:17:54,臺中市,龍井區,z18965233,
No.6,2017-11-15 00:18:23,新竹市,東區,RAYS,
No.7,2017-11-15 00:19:19,新竹縣,竹北市,下等工人,
No.8,2017-11-15 00:23:13,高雄市,鳳山區,Leon,
No.9,2017-11-15 00:25:57,高雄市,左營區,韓式泡菜,"個人認為，改車並非飆車，改車簡單來講，就是將不喜歡的零件改裝成自己喜歡的零件，專業一點就是升級，另一方面則是可以提高車輛安全性～～～
每個人改車方式各有不同，今天不管買什麼來改，管你什麼 可調式避震 六活塞加大煞車卡鉗 加大香菇頭進氣等………
如今…………，我們老百姓合法販賣，合法購買，裝上車輛就已經觸犯道路法規～～～
這種不合理的問題已經造成改裝玩家的困擾，就算監理站可合法變更，但是還是不足以完善，充滿許多灰色地帶，法規既不明確也沒詳細說明～～～
現在改車變的有如小偷一般的行為，只要被抓到，不管甚麼因素，隨便開一張 隨意變更車體 ， 二話不說就必須至監理所報到～～～
之所以，台灣玩車的境界是如此封閉，有如小偷一般偷偷地來，也因此快被逼到絕路～～～
也在此希望，台灣對於“改裝”問題能夠更加重視～～～
也希望未來能夠更加努力～"
No.10,2017-11-15 00:27:13,苗栗縣,後龍鎮,天賜,台灣需要進步
No.11,2017-11-15 00:27:48,桃園市,中壢區,蕭喇咧,改裝本來就是為了安全性提升！！！
No.12,2017-11-15 00:35:38,臺中市,大里區,阿閔,
No.13,2017-11-15 00:41:43,新北市,五股區,AAAA,
No.14,2017-11-15 01:03:32,高雄市,前鎮區,Jchen,
No.15,2017-11-15 01:16:54,新北市,永和區,暉,
No.16,2017-11-15 01:26:08,臺北市,文山區,U凱,支持提議！車輛改裝（升級）提高了行車安全為何不行！
No.17,2017-11-15 01:35:24,臺北市,北投區,琪,
No.18,2017-11-15 01:37:11,新北市,蘆洲區,Ian,
No.19,2017-11-15 01:43:00,臺中市,西區,國爸,
No.20,2017-11-15 01:52:22,苗栗縣,苑裡鎮,謝番麥,
No.21,2017-11-15 02:41:52,屏東縣,恆春鎮,李威廉,"台灣怪事很多，改裝品販售沒違法
裝上車就是違法，什麼歪理啊？"
No.22,2017-11-15 03:22:11,新竹市,東區,浩浩,
No.23,2017-11-15 06:22:06,彰化縣,北斗鎮,興欸,
No.24,2017-11-15 06:48:41,嘉義縣,民雄鄉,肥宅,
No.25,2017-11-15 07:12:08,桃園市,中壢區,別在官商勾結,"如同  附議內容
改裝 該有的合法管理"
No.26,2017-11-15 07:53:13,新北市,三峽區,洪茂翔,我贊成
No.27,2017-11-15 08:19:17,桃園市,龜山區,獅王,"為了讓“台灣”的“汽車產業”
能邁向“國際化”
政府開放“合法”的“汽機車改裝”
是有必要的
不然在未來台灣的“汽車產業”必定
只會變成“台灣社會”的“累贅”"
No.28,2017-11-15 08:44:23,臺中市,大里區,CJ,支持
No.29,2017-11-15 08:45:47,新北市,三重區,ShengHao,支持合法改裝，在台灣優質產品能相互進出口而達到產業國際化，改裝過程亦是發揮構思原理與創意的成就，也從而瞭解其機械原理與安全性的方式。
No.30,2017-11-15 09:00:36,桃園市,中壢區,JK,"請公家單位正視該議題,以現有法規,到底何謂影響行車安全?是否具備相關知識的佐證?而不是因不懂,就一昧禁止,還是真有圖利特定單位之嫌?有利促進經濟循環市場為何不訂定相關明確且合宜的法規,這樣國家到底何來進步之有?"
No.31,2017-11-15 09:04:09,桃園市,桃園區,維奇,政府機關不要再麻木不仁了
No.32,2017-11-15 09:15:13,新北市,三芝區,C sinn,
No.33,2017-11-15 09:18:14,桃園市,大溪區,ViperLiu,
No.34,2017-11-15 09:31:24,臺北市,中山區,John,"不影響他人改裝，支持合法化！
就跟室內裝潢一樣，正常化！"
No.35,2017-11-15 10:01:31,新北市,五股區,Kevin,
No.36,2017-11-15 10:14:02,臺南市,新化區,ST hao,
No.37,2017-11-15 10:15:29,臺中市,南屯區,Jonny,
No.38,2017-11-15 10:21:36,雲林縣,臺西鄉,金滿意,好好傾聽人民真正的聲音
No.39,2017-11-15 10:21:36,臺中市,大里區,Hon,
No.40,2017-11-15 10:48:11,基隆市,安樂區,Mark,
No.41,2017-11-15 10:53:15,臺北市,文山區,詠勝小凱,
No.42,2017-11-15 10:59:18,桃園市,八德區,Sean,
No.43,2017-11-15 11:03:31,臺中市,南屯區,路西法,
No.44,2017-11-15 11:10:17,臺北市,南港區,灰色小精靈,法律條文應該與時俱進，以保障人民權益及不損及他人為主，而不是明知圖利廠商或特定人士，卻又持續現狀不思進取
No.45,2017-11-15 11:19:15,桃園市,八德區,均凱,
No.46,2017-11-15 11:27:41,臺北市,松山區,不來恩,
No.47,2017-11-15 11:28:16,臺北市,內湖區,熊麻吉,
No.48,2017-11-15 11:30:04,新北市,新店區,霸天,
No.49,2017-11-15 11:48:04,新竹市,東區,小寶,
No.50,2017-11-15 11:54:37,臺北市,大安區,Dean,汽車安全性相關的改裝有助於增加行車安全。
No.51,2017-11-15 12:03:53,新竹縣,湖口鄉,阿杰,
No.52,2017-11-15 12:07:23,桃園市,大溪區,SmKing,
No.53,2017-11-15 12:07:38,臺北市,內湖區,彭xx,支持
No.54,2017-11-15 12:30:40,新竹縣,湖口鄉,阿鎧,
No.55,2017-11-15 12:32:32,新竹市,東區,evan,
No.56,2017-11-15 12:37:51,雲林縣,斗六市,阿毛,舊法規拿來規範現代的社會，完全不合時宜，強烈建議修改法律以確保民眾權益
No.57,2017-11-15 12:58:08,新竹縣,新豐鄉,阿廖,
No.58,2017-11-15 13:05:24,新北市,三重區,思凱,
No.59,2017-11-15 13:40:21,新北市,汐止區,張艾文,支持合理範圍內的合理化改裝！
No.60,2017-11-15 13:44:39,臺南市,安南區,alan chen,
No.61,2017-11-15 13:47:33,臺北市,松山區,louis914,"1.完全贊成，在合理範圍內，不影響他人行車安全的情況下，做適度的改裝。
2.改裝車輛，這是人民應有的權利。"
No.62,2017-11-15 13:48:05,苗栗縣,通霄鎮,357,"在不影響他人的改裝前提下,希望能夠開放
台灣汽車工業是不輸國外的"
No.63,2017-11-15 13:51:48,臺中市,神岡區,阿毅,支持合理個性改裝
No.64,2017-11-15 13:58:02,臺中市,太平區,大里阿威,支持安全性改裝！
No.65,2017-11-15 14:04:07,新竹市,東區,yc,
No.66,2017-11-15 14:18:02,新北市,新店區,Will,
No.67,2017-11-15 14:21:49,新竹市,東區,羅藍索,
No.68,2017-11-15 14:26:43,南投縣,草屯鎮,小葉,汽車出廠是為了大眾的使用方式，但是對於緊急事故來說每個人的處理方式有差，反應快慢的人會造成不同程度的傷害，可以藉由改裝後提升安全性，再經驗車後於道路上行駛。
No.69,2017-11-15 14:29:09,桃園市,中壢區,阿邦,支持改車合法化，設定合法規範及驗車制度
No.70,2017-11-15 14:45:22,高雄市,楠梓區,阿儒,該改就改~拜託跟上時代潮流
No.71,2017-11-15 14:48:24,苗栗縣,頭份市,偷比,
No.72,2017-11-15 14:54:34,臺北市,內湖區,Maff,
No.73,2017-11-15 14:56:23,臺中市,大肚區,小余,不影響行車安全的改裝應該要開放！政府要訂定審查標準，以符合安全性與個人自由，也可藉機促進相關產業發展
No.74,2017-11-15 15:09:12,新竹市,東區,Alvin lin,
No.75,2017-11-15 15:09:27,桃園市,中壢區,友志,
No.76,2017-11-15 15:18:19,彰化縣,伸港鄉,Peter,買賣合法，安裝有理。安全提升，保障行車安全。
No.77,2017-11-15 15:19:46,臺中市,南屯區,kawa,時代在進步，法規也要跟得上腳步，台灣不能再分化團結了，用30年前的規範根本不合時宜
No.78,2017-11-15 15:25:15,桃園市,中壢區,Guo Shiung Wu,台灣的汽車零件製造 世界認證 但是台灣的民眾 無法安心地使用安裝 台灣的交通法規 根本就是爛透了 監理單位的官員 根本就是吃飯的
No.79,2017-11-15 15:35:40,新竹縣,竹北市,Andy,中華民國的法令對改裝真的是太扯了，此提案非常讚同，呃止驗車黃牛歪風。
